X1,address,town,flat_type,lon,lat,Street
241,ANG MO KIO AVE 10  block  466,ANG MO KIO,4 ROOM,103.8569068,1.365897,ANG MO KIO AVE 10
242,ANG MO KIO AVE 10  block  467,ANG MO KIO,4 ROOM,103.856635,1.3654591,ANG MO KIO AVE 10
243,ANG MO KIO AVE 10  block  468,ANG MO KIO,3 ROOM,103.8561821,1.3648757,ANG MO KIO AVE 10
244,ANG MO KIO AVE 10  block  470,ANG MO KIO,4 ROOM,103.8562727,1.3641427,ANG MO KIO AVE 10
245,ANG MO KIO AVE 10  block  471,ANG MO KIO,3 ROOM,103.8567256,1.3634808,ANG MO KIO AVE 10
246,ANG MO KIO AVE 10  block  472,ANG MO KIO,4 ROOM,103.8580845,1.3631798,ANG MO KIO AVE 10
247,ANG MO KIO AVE 10  block  473,ANG MO KIO,3 ROOM,103.8568162,1.363114,ANG MO KIO AVE 10
248,ANG MO KIO AVE 10  block  474,ANG MO KIO,3 ROOM,103.8579939,1.3628141,ANG MO KIO AVE 10
249,ANG MO KIO AVE 10  block  475,ANG MO KIO,3 ROOM,103.8566124,1.362694,ANG MO KIO AVE 10
250,ANG MO KIO AVE 10  block  476,ANG MO KIO,3 ROOM,103.8576022,1.3623793,ANG MO KIO AVE 10
251,ANG MO KIO AVE 10  block  529,ANG MO KIO,5 ROOM,103.8558016,1.3727932,ANG MO KIO AVE 10
252,ANG MO KIO AVE 10  block  530,ANG MO KIO,3 ROOM,103.85535,1.372766,ANG MO KIO AVE 10
253,ANG MO KIO AVE 10  block  531,ANG MO KIO,3 ROOM,103.8544609,1.3733106,ANG MO KIO AVE 10
254,ANG MO KIO AVE 10  block  532,ANG MO KIO,3 ROOM,103.8546855,1.3737394,ANG MO KIO AVE 10
255,ANG MO KIO AVE 10  block  534,ANG MO KIO,3 ROOM,103.8540985,1.3741187,ANG MO KIO AVE 10
256,ANG MO KIO AVE 10  block  536,ANG MO KIO,3 ROOM,103.8542797,1.374484,ANG MO KIO AVE 10
257,ANG MO KIO AVE 10  block  539,ANG MO KIO,5 ROOM,103.8543703,1.375436,ANG MO KIO AVE 10
258,ANG MO KIO AVE 10  block  540,ANG MO KIO,3 ROOM,103.8553668,1.3753568,ANG MO KIO AVE 10
259,ANG MO KIO AVE 10  block  541,ANG MO KIO,3 ROOM,103.8560821,1.373289,ANG MO KIO AVE 10
260,ANG MO KIO AVE 10  block  542,ANG MO KIO,3 ROOM,103.8558197,1.3746947,ANG MO KIO AVE 10
261,ANG MO KIO AVE 10  block  543,ANG MO KIO,4 ROOM,103.8562727,1.3743257,ANG MO KIO AVE 10
262,ANG MO KIO AVE 10  block  544,ANG MO KIO,4 ROOM,103.8564538,1.3740315,ANG MO KIO AVE 10
263,ANG MO KIO AVE 10  block  545,ANG MO KIO,5 ROOM,103.8563633,1.3732261,ANG MO KIO AVE 10
264,ANG MO KIO AVE 10  block  546,ANG MO KIO,4 ROOM,103.8568615,1.3735529,ANG MO KIO AVE 10
265,ANG MO KIO AVE 10  block  547,ANG MO KIO,4 ROOM,103.8582657,1.3742406,ANG MO KIO AVE 10
266,ANG MO KIO AVE 10  block  548,ANG MO KIO,3 ROOM,103.857088,1.3728555,ANG MO KIO AVE 10
267,ANG MO KIO AVE 10  block  549,ANG MO KIO,3 ROOM,103.8573598,1.3732202,ANG MO KIO AVE 10
268,ANG MO KIO AVE 10  block  550,ANG MO KIO,3 ROOM,103.8581751,1.3735818,ANG MO KIO AVE 10
269,ANG MO KIO AVE 10  block  551,ANG MO KIO,5 ROOM,103.858628,1.3739454,ANG MO KIO AVE 10
270,ANG MO KIO AVE 10  block  552,ANG MO KIO,5 ROOM,103.8567256,1.3723448,ANG MO KIO AVE 10
271,ANG MO KIO AVE 10  block  553,ANG MO KIO,5 ROOM,103.8572692,1.3725614,ANG MO KIO AVE 10
272,ANG MO KIO AVE 10  block  554,ANG MO KIO,3 ROOM,103.8578127,1.372778,ANG MO KIO AVE 10
273,ANG MO KIO AVE 10  block  555,ANG MO KIO,3 ROOM,103.857088,1.3708774,ANG MO KIO AVE 10
274,ANG MO KIO AVE 10  block  556,ANG MO KIO,3 ROOM,103.8577221,1.3720459,ANG MO KIO AVE 10
275,ANG MO KIO AVE 10  block  557,ANG MO KIO,3 ROOM,103.8577221,1.3716063,ANG MO KIO AVE 10
276,ANG MO KIO AVE 10  block  558,ANG MO KIO,3 ROOM,103.8591716,1.3712314,ANG MO KIO AVE 10
277,ANG MO KIO AVE 10  block  559,ANG MO KIO,3 ROOM,103.8579033,1.3710191,ANG MO KIO AVE 10
278,ANG MO KIO AVE 10  block  560,ANG MO KIO,3 ROOM,103.8591716,1.3707919,ANG MO KIO AVE 10
279,ANG MO KIO AVE 10  block  561,ANG MO KIO,3 ROOM,103.8579033,1.3705796,ANG MO KIO AVE 10
280,ANG MO KIO AVE 10  block  575,ANG MO KIO,4 ROOM,103.8559808,1.3714318,ANG MO KIO AVE 10
281,ANG MO KIO AVE 10  block  576,ANG MO KIO,4 ROOM,103.8548659,1.3713958,ANG MO KIO AVE 10
282,ANG MO KIO AVE 10  block  577,ANG MO KIO,3 ROOM,103.8558518,1.3717852,ANG MO KIO AVE 10
283,ANG MO KIO AVE 10  block  578,ANG MO KIO,3 ROOM,103.8549348,1.3718197,ANG MO KIO AVE 10
284,ANG MO KIO AVE 2  block  248,ANG MO KIO,4 ROOM,103.8326989,1.3682233,ANG MO KIO AVE 2
285,ANG MO KIO AVE 2  block  259,ANG MO KIO,5 ROOM,103.8315806,1.3685541,ANG MO KIO AVE 2
286,ANG MO KIO AVE 3  block  101,ANG MO KIO,5 ROOM,103.8394238,1.3702489,ANG MO KIO AVE 3
287,ANG MO KIO AVE 3  block  102,ANG MO KIO,4 ROOM,103.8392427,1.3706163,ANG MO KIO AVE 3
288,ANG MO KIO AVE 3  block  103,ANG MO KIO,3 ROOM,103.8393332,1.3709821,ANG MO KIO AVE 3
289,ANG MO KIO AVE 3  block  119,ANG MO KIO,3 ROOM,103.8447681,1.369558,ANG MO KIO AVE 3
290,ANG MO KIO AVE 3  block  120,ANG MO KIO,5 ROOM,103.8443359,1.3701754,ANG MO KIO AVE 3
291,ANG MO KIO AVE 3  block  121,ANG MO KIO,3 ROOM,103.8435905,1.3697115,ANG MO KIO AVE 3
292,ANG MO KIO AVE 3  block  122,ANG MO KIO,3 ROOM,103.8432282,1.3702265,ANG MO KIO AVE 3
293,ANG MO KIO AVE 3  block  126,ANG MO KIO,3 ROOM,103.8435905,1.3716164,ANG MO KIO AVE 3
294,ANG MO KIO AVE 3  block  127,ANG MO KIO,3 ROOM,103.8437717,1.3711757,ANG MO KIO AVE 3
295,ANG MO KIO AVE 3  block  128,ANG MO KIO,4 ROOM,103.8435905,1.3708105,ANG MO KIO AVE 3
296,ANG MO KIO AVE 3  block  129,ANG MO KIO,3 ROOM,103.8421412,1.3698666,ANG MO KIO AVE 3
297,ANG MO KIO AVE 3  block  130,ANG MO KIO,3 ROOM,103.8417789,1.3703816,ANG MO KIO AVE 3
298,ANG MO KIO AVE 3  block  131,ANG MO KIO,4 ROOM,103.8417789,1.3710409,ANG MO KIO AVE 3
299,ANG MO KIO AVE 3  block  132,ANG MO KIO,5 ROOM,103.8418695,1.3714067,ANG MO KIO AVE 3
300,ANG MO KIO AVE 3  block  133,ANG MO KIO,3 ROOM,103.8426847,1.3711089,ANG MO KIO AVE 3
301,ANG MO KIO AVE 3  block  134,ANG MO KIO,4 ROOM,103.8422318,1.372064,ANG MO KIO AVE 3
302,ANG MO KIO AVE 3  block  201,ANG MO KIO,4 ROOM,103.8445869,1.3688265,ANG MO KIO AVE 3
303,ANG MO KIO AVE 3  block  202,ANG MO KIO,3 ROOM,103.8445869,1.3684602,ANG MO KIO AVE 3
304,ANG MO KIO AVE 3  block  204,ANG MO KIO,4 ROOM,103.8438623,1.3673655,ANG MO KIO AVE 3
305,ANG MO KIO AVE 3  block  209,ANG MO KIO,4 ROOM,103.8432282,1.368981,ANG MO KIO AVE 3
306,ANG MO KIO AVE 3  block  210,ANG MO KIO,4 ROOM,103.8432282,1.3686147,ANG MO KIO AVE 3
307,ANG MO KIO AVE 3  block  211,ANG MO KIO,3 ROOM,103.8415977,1.3692104,ANG MO KIO AVE 3
308,ANG MO KIO AVE 3  block  212,ANG MO KIO,3 ROOM,103.8415977,1.3688441,ANG MO KIO AVE 3
309,ANG MO KIO AVE 3  block  213,ANG MO KIO,3 ROOM,103.841097,1.367847,ANG MO KIO AVE 3
310,ANG MO KIO AVE 3  block  214,ANG MO KIO,3 ROOM,103.8411327,1.3674345,ANG MO KIO AVE 3
311,ANG MO KIO AVE 3  block  229,ANG MO KIO,4 ROOM,103.8382463,1.3690836,ANG MO KIO AVE 3
312,ANG MO KIO AVE 3  block  230,ANG MO KIO,4 ROOM,103.837884,1.3688659,ANG MO KIO AVE 3
313,ANG MO KIO AVE 3  block  231,ANG MO KIO,4 ROOM,103.8372952,1.3688328,ANG MO KIO AVE 3
314,ANG MO KIO AVE 3  block  232,ANG MO KIO,3 ROOM,103.8372499,1.3682103,ANG MO KIO AVE 3
315,ANG MO KIO AVE 3  block  233,ANG MO KIO,3 ROOM,103.8367065,1.3675541,ANG MO KIO AVE 3
316,ANG MO KIO AVE 3  block  234,ANG MO KIO,5 ROOM,103.8366159,1.3671883,ANG MO KIO AVE 3
317,ANG MO KIO AVE 3  block  235,ANG MO KIO,4 ROOM,103.8362083,1.3669343,ANG MO KIO AVE 3
318,ANG MO KIO AVE 3  block  247,ANG MO KIO,3 ROOM,103.8341552,1.3679764,ANG MO KIO AVE 3
319,ANG MO KIO AVE 3  block  301,ANG MO KIO,3 ROOM,103.8459457,1.3674265,ANG MO KIO AVE 3
320,ANG MO KIO AVE 3  block  302,ANG MO KIO,3 ROOM,103.8456513,1.3670437,ANG MO KIO AVE 3
321,ANG MO KIO AVE 3  block  311,ANG MO KIO,5 ROOM,103.8488218,1.3666221,ANG MO KIO AVE 3
322,ANG MO KIO AVE 3  block  312,ANG MO KIO,4 ROOM,103.8487765,1.3662195,ANG MO KIO AVE 3
323,ANG MO KIO AVE 3  block  313,ANG MO KIO,3 ROOM,103.8501126,1.3666695,ANG MO KIO AVE 3
324,ANG MO KIO AVE 3  block  314,ANG MO KIO,2 ROOM,103.8496597,1.3662326,ANG MO KIO AVE 3
325,ANG MO KIO AVE 3  block  322,ANG MO KIO,3 ROOM,103.8477347,1.3683501,ANG MO KIO AVE 3
326,ANG MO KIO AVE 3  block  323,ANG MO KIO,2 ROOM,103.8476668,1.3679292,ANG MO KIO AVE 3
327,ANG MO KIO AVE 3  block  324,ANG MO KIO,4 ROOM,103.8468289,1.3683188,ANG MO KIO AVE 3
328,ANG MO KIO AVE 3  block  325,ANG MO KIO,4 ROOM,103.8471233,1.3679324,ANG MO KIO AVE 3
329,ANG MO KIO AVE 3  block  326,ANG MO KIO,4 ROOM,103.847848,1.3670491,ANG MO KIO AVE 3
330,ANG MO KIO AVE 3  block  327,ANG MO KIO,4 ROOM,103.8469421,1.3670544,ANG MO KIO AVE 3
331,ANG MO KIO AVE 3  block  328,ANG MO KIO,3 ROOM,103.847848,1.3666828,ANG MO KIO AVE 3
332,ANG MO KIO AVE 3  block  329,ANG MO KIO,3 ROOM,103.8468515,1.3666154,ANG MO KIO AVE 3
333,ANG MO KIO AVE 3  block  343,ANG MO KIO,3 ROOM,103.8491162,1.3683603,ANG MO KIO AVE 3
334,ANG MO KIO AVE 3  block  344,ANG MO KIO,4 ROOM,103.8492068,1.3679934,ANG MO KIO AVE 3
335,ANG MO KIO AVE 3  block  345,ANG MO KIO,3 ROOM,103.8497376,1.3675154,ANG MO KIO AVE 3
336,ANG MO KIO AVE 3  block  346,ANG MO KIO,3 ROOM,103.8497283,1.3671343,ANG MO KIO AVE 3
337,ANG MO KIO AVE 3  block  347,ANG MO KIO,3 ROOM,103.8485727,1.3673378,ANG MO KIO AVE 3
338,ANG MO KIO AVE 3  block  348,ANG MO KIO,4 ROOM,103.847848,1.36617,ANG MO KIO AVE 3
339,ANG MO KIO AVE 3  block  422,ANG MO KIO,3 ROOM,103.851562,1.3679063,ANG MO KIO AVE 3
340,ANG MO KIO AVE 3  block  423,ANG MO KIO,4 ROOM,103.851562,1.3687122,ANG MO KIO AVE 3
341,ANG MO KIO AVE 3  block  424,ANG MO KIO,3 ROOM,103.8507467,1.3686437,ANG MO KIO AVE 3
342,ANG MO KIO AVE 3  block  425,ANG MO KIO,3 ROOM,103.8515813,1.3690092,ANG MO KIO AVE 3
343,ANG MO KIO AVE 3  block  426,ANG MO KIO,4 ROOM,103.8531926,1.3695084,ANG MO KIO AVE 3
344,ANG MO KIO AVE 3  block  427,ANG MO KIO,4 ROOM,103.8544609,1.3693544,ANG MO KIO AVE 3
345,ANG MO KIO AVE 3  block  428,ANG MO KIO,4 ROOM,103.8543703,1.3689887,ANG MO KIO AVE 3
346,ANG MO KIO AVE 3  block  429,ANG MO KIO,4 ROOM,103.8533738,1.3691411,ANG MO KIO AVE 3
347,ANG MO KIO AVE 3  block  430,ANG MO KIO,5 ROOM,103.8525585,1.3689993,ANG MO KIO AVE 3
348,ANG MO KIO AVE 3  block  562,ANG MO KIO,4 ROOM,103.8590584,1.3701881,ANG MO KIO AVE 3
349,ANG MO KIO AVE 3  block  563,ANG MO KIO,4 ROOM,103.8579939,1.3698464,ANG MO KIO AVE 3
350,ANG MO KIO AVE 3  block  564,ANG MO KIO,3 ROOM,103.8593528,1.3697651,ANG MO KIO AVE 3
351,ANG MO KIO AVE 3  block  565,ANG MO KIO,3 ROOM,103.8584469,1.3695507,ANG MO KIO AVE 3
352,ANG MO KIO AVE 3  block  570,ANG MO KIO,3 ROOM,103.8558859,1.3698332,ANG MO KIO AVE 3
353,ANG MO KIO AVE 3  block  571,ANG MO KIO,3 ROOM,103.8547614,1.3701286,ANG MO KIO AVE 3
354,ANG MO KIO AVE 3  block  572,ANG MO KIO,4 ROOM,103.8558394,1.3703091,ANG MO KIO AVE 3
355,ANG MO KIO AVE 3  block  573,ANG MO KIO,4 ROOM,103.8548392,1.3705763,ANG MO KIO AVE 3
356,ANG MO KIO AVE 3  block  584,ANG MO KIO,4 ROOM,103.8533979,1.3707241,ANG MO KIO AVE 3
357,ANG MO KIO AVE 3  block  585,ANG MO KIO,3 ROOM,103.8524706,1.3706862,ANG MO KIO AVE 3
358,ANG MO KIO AVE 3  block  586,ANG MO KIO,3 ROOM,103.8535072,1.3703046,ANG MO KIO AVE 3
359,ANG MO KIO AVE 3  block  587,ANG MO KIO,3 ROOM,103.8524899,1.3702258,ANG MO KIO AVE 3
360,ANG MO KIO AVE 4  block  105,ANG MO KIO,4 ROOM,103.8377028,1.3723838,ANG MO KIO AVE 4
361,ANG MO KIO AVE 4  block  106,ANG MO KIO,3 ROOM,103.8375217,1.3720185,ANG MO KIO AVE 4
362,ANG MO KIO AVE 4  block  107,ANG MO KIO,3 ROOM,103.8372499,1.371434,ANG MO KIO AVE 4
363,ANG MO KIO AVE 4  block  108,ANG MO KIO,3 ROOM,103.8382463,1.3709152,ANG MO KIO AVE 4
364,ANG MO KIO AVE 4  block  109,ANG MO KIO,4 ROOM,103.8376575,1.3701494,ANG MO KIO AVE 4
365,ANG MO KIO AVE 4  block  110,ANG MO KIO,3 ROOM,103.8373405,1.3705542,ANG MO KIO AVE 4
366,ANG MO KIO AVE 4  block  111,ANG MO KIO,5 ROOM,103.8372499,1.3709211,ANG MO KIO AVE 4
367,ANG MO KIO AVE 4  block  112,ANG MO KIO,3 ROOM,103.8356648,1.3713334,ANG MO KIO AVE 4
368,ANG MO KIO AVE 4  block  113,ANG MO KIO,4 ROOM,103.8359818,1.3718078,ANG MO KIO AVE 4
369,ANG MO KIO AVE 4  block  114,ANG MO KIO,3 ROOM,103.8359818,1.372687,ANG MO KIO AVE 4
370,ANG MO KIO AVE 4  block  116,ANG MO KIO,2 ROOM,103.8364347,1.3734171,ANG MO KIO AVE 4
371,ANG MO KIO AVE 4  block  117,ANG MO KIO,3 ROOM,103.8358007,1.3736407,ANG MO KIO AVE 4
372,ANG MO KIO AVE 4  block  118,ANG MO KIO,5 ROOM,103.8354384,1.3732764,ANG MO KIO AVE 4
373,ANG MO KIO AVE 4  block  155,ANG MO KIO,3 ROOM,103.839952,1.3759189,ANG MO KIO AVE 4
374,ANG MO KIO AVE 4  block  156,ANG MO KIO,3 ROOM,103.8397861,1.3755222,ANG MO KIO AVE 4
375,ANG MO KIO AVE 4  block  157,ANG MO KIO,3 ROOM,103.8395144,1.375304,ANG MO KIO AVE 4
376,ANG MO KIO AVE 4  block  158,ANG MO KIO,3 ROOM,103.8390189,1.374781,ANG MO KIO AVE 4
377,ANG MO KIO AVE 4  block  159,ANG MO KIO,3 ROOM,103.8398767,1.374789,ANG MO KIO AVE 4
378,ANG MO KIO AVE 4  block  163,ANG MO KIO,3 ROOM,103.8381232,1.3735403,ANG MO KIO AVE 4
379,ANG MO KIO AVE 4  block  170,ANG MO KIO,2 ROOM,103.8367065,1.3740017,ANG MO KIO AVE 4
380,ANG MO KIO AVE 4  block  171,ANG MO KIO,5 ROOM,103.8354837,1.3749981,ANG MO KIO AVE 4
381,ANG MO KIO AVE 4  block  172,ANG MO KIO,2 ROOM,103.8366159,1.3746617,ANG MO KIO AVE 4
382,ANG MO KIO AVE 4  block  173,ANG MO KIO,3 ROOM,103.8360724,1.3753976,ANG MO KIO AVE 4
383,ANG MO KIO AVE 4  block  174,ANG MO KIO,2 ROOM,103.8374311,1.3752431,ANG MO KIO AVE 4
384,ANG MO KIO AVE 4  block  175,ANG MO KIO,4 ROOM,103.8369782,1.3757587,ANG MO KIO AVE 4
385,ANG MO KIO AVE 4  block  176,ANG MO KIO,5 ROOM,103.836163,1.37591,ANG MO KIO AVE 4
386,ANG MO KIO AVE 4  block  177,ANG MO KIO,4 ROOM,103.8380731,1.3758705,ANG MO KIO AVE 4
387,ANG MO KIO AVE 4  block  178,ANG MO KIO,3 ROOM,103.8369782,1.3763449,ANG MO KIO AVE 4
388,ANG MO KIO AVE 4  block  252,ANG MO KIO,3 ROOM,103.8342609,1.3688872,ANG MO KIO AVE 4
389,ANG MO KIO AVE 4  block  254,ANG MO KIO,4 ROOM,103.8345568,1.3703801,ANG MO KIO AVE 4
390,ANG MO KIO AVE 4  block  255,ANG MO KIO,3 ROOM,103.834442,1.3707178,ANG MO KIO AVE 4
391,ANG MO KIO AVE 4  block  256,ANG MO KIO,3 ROOM,103.835846,1.3705997,ANG MO KIO AVE 4
392,ANG MO KIO AVE 4  block  258,ANG MO KIO,3 ROOM,103.8365253,1.3699729,ANG MO KIO AVE 4
393,ANG MO KIO AVE 4  block  607,ANG MO KIO,3 ROOM,103.8387898,1.3803646,ANG MO KIO AVE 4
394,ANG MO KIO AVE 4  block  609,ANG MO KIO,4 ROOM,103.8376122,1.3792723,ANG MO KIO AVE 4
395,ANG MO KIO AVE 4  block  610,ANG MO KIO,3 ROOM,103.8394238,1.3798478,ANG MO KIO AVE 4
396,ANG MO KIO AVE 4  block  612,ANG MO KIO,4 ROOM,103.8380499,1.3789699,ANG MO KIO AVE 4
397,ANG MO KIO AVE 4  block  613,ANG MO KIO,EXECUTIVE,103.8394238,1.3786753,ANG MO KIO AVE 4
398,ANG MO KIO AVE 4  block  614,ANG MO KIO,EXECUTIVE,103.8393332,1.3780896,ANG MO KIO AVE 4
399,ANG MO KIO AVE 4  block  615,ANG MO KIO,EXECUTIVE,103.8386992,1.3775071,ANG MO KIO AVE 4
400,ANG MO KIO AVE 4  block  616,ANG MO KIO,EXECUTIVE,103.8391521,1.3777243,ANG MO KIO AVE 4
401,ANG MO KIO AVE 4  block  617,ANG MO KIO,5 ROOM,103.8380651,1.377804,ANG MO KIO AVE 4
402,ANG MO KIO AVE 4  block  618,ANG MO KIO,5 ROOM,103.8382463,1.3780961,ANG MO KIO AVE 4
403,ANG MO KIO AVE 4  block  619,ANG MO KIO,5 ROOM,103.8382463,1.3785357,ANG MO KIO AVE 4
404,ANG MO KIO AVE 4  block  624,ANG MO KIO,3 ROOM,103.8399673,1.3815302,ANG MO KIO AVE 4
405,ANG MO KIO AVE 4  block  629,ANG MO KIO,3 ROOM,103.8404202,1.3801351,ANG MO KIO AVE 4
406,ANG MO KIO AVE 4  block  630,ANG MO KIO,3 ROOM,103.8408926,1.3803737,ANG MO KIO AVE 4
407,ANG MO KIO AVE 4  block  631,ANG MO KIO,3 ROOM,103.8405759,1.3797355,ANG MO KIO AVE 4
408,ANG MO KIO AVE 4  block  632,ANG MO KIO,4 ROOM,103.8414166,1.3799826,ANG MO KIO AVE 4
409,ANG MO KIO AVE 4  block  644,ANG MO KIO,3 ROOM,103.8409309,1.3791313,ANG MO KIO AVE 4
410,ANG MO KIO AVE 5  block  150,ANG MO KIO,3 ROOM,103.8417789,1.3767561,ANG MO KIO AVE 5
411,ANG MO KIO AVE 5  block  151,ANG MO KIO,3 ROOM,103.8411448,1.3766866,ANG MO KIO AVE 5
412,ANG MO KIO AVE 5  block  152,ANG MO KIO,3 ROOM,103.8400579,1.376693,ANG MO KIO AVE 5
413,ANG MO KIO AVE 5  block  153,ANG MO KIO,3 ROOM,103.8422318,1.3763871,ANG MO KIO AVE 5
414,ANG MO KIO AVE 5  block  154,ANG MO KIO,3 ROOM,103.8414166,1.3763186,ANG MO KIO AVE 5
415,ANG MO KIO AVE 5  block  179,ANG MO KIO,4 ROOM,103.8364347,1.376861,ANG MO KIO AVE 5
416,ANG MO KIO AVE 5  block  180,ANG MO KIO,3 ROOM,103.8383369,1.3767032,ANG MO KIO AVE 5
417,ANG MO KIO AVE 5  block  181,ANG MO KIO,4 ROOM,103.8371593,1.3768568,ANG MO KIO AVE 5
418,ANG MO KIO AVE 5  block  182,ANG MO KIO,3 ROOM,103.8367065,1.3771525,ANG MO KIO AVE 5
419,ANG MO KIO AVE 5  block  501,ANG MO KIO,5 ROOM,103.8488444,1.3759816,ANG MO KIO AVE 5
420,ANG MO KIO AVE 5  block  502,ANG MO KIO,3 ROOM,103.8498409,1.3758291,ANG MO KIO AVE 5
421,ANG MO KIO AVE 5  block  503,ANG MO KIO,3 ROOM,103.848935,1.3754681,ANG MO KIO AVE 5
422,ANG MO KIO AVE 5  block  520,ANG MO KIO,5 ROOM,103.851224,1.373385,ANG MO KIO AVE 5
423,ANG MO KIO AVE 5  block  521,ANG MO KIO,5 ROOM,103.851676,1.373532,ANG MO KIO AVE 5
424,ANG MO KIO AVE 5  block  522,ANG MO KIO,4 ROOM,103.852131,1.3730717,ANG MO KIO AVE 5
425,ANG MO KIO AVE 5  block  523,ANG MO KIO,3 ROOM,103.852464,1.373083,ANG MO KIO AVE 5
426,ANG MO KIO AVE 5  block  524,ANG MO KIO,3 ROOM,103.8530779,1.3734782,ANG MO KIO AVE 5
427,ANG MO KIO AVE 5  block  533,ANG MO KIO,3 ROOM,103.8530114,1.3741984,ANG MO KIO AVE 5
428,ANG MO KIO AVE 5  block  535,ANG MO KIO,3 ROOM,103.8532832,1.3745632,ANG MO KIO AVE 5
429,ANG MO KIO AVE 5  block  537,ANG MO KIO,4 ROOM,103.8532832,1.3752226,ANG MO KIO AVE 5
430,ANG MO KIO AVE 5  block  538,ANG MO KIO,3 ROOM,103.8533738,1.3756617,ANG MO KIO AVE 5
431,ANG MO KIO AVE 5  block  601,ANG MO KIO,4 ROOM,103.834765,1.380965,ANG MO KIO AVE 5
432,ANG MO KIO AVE 5  block  602,ANG MO KIO,3 ROOM,103.8353025,1.3807151,ANG MO KIO AVE 5
433,ANG MO KIO AVE 5  block  603,ANG MO KIO,3 ROOM,103.8357101,1.380163,ANG MO KIO AVE 5
434,ANG MO KIO AVE 5  block  604,ANG MO KIO,3 ROOM,103.8360724,1.3800876,ANG MO KIO AVE 5
435,ANG MO KIO AVE 5  block  605,ANG MO KIO,3 ROOM,103.8363441,1.3797195,ANG MO KIO AVE 5
436,ANG MO KIO AVE 5  block  606,ANG MO KIO,3 ROOM,103.8365253,1.379352,ANG MO KIO AVE 5
437,ANG MO KIO AVE 5  block  608,ANG MO KIO,3 ROOM,103.8369782,1.3786898,ANG MO KIO AVE 5
438,ANG MO KIO AVE 5  block  611,ANG MO KIO,3 ROOM,103.8370688,1.3783229,ANG MO KIO AVE 5
439,ANG MO KIO AVE 5  block  642,ANG MO KIO,5 ROOM,103.8404202,1.3779366,ANG MO KIO AVE 5
440,ANG MO KIO AVE 5  block  643,ANG MO KIO,3 ROOM,103.8405108,1.3774964,ANG MO KIO AVE 5
441,ANG MO KIO AVE 5  block  648,ANG MO KIO,5 ROOM,103.8438623,1.3782826,ANG MO KIO AVE 5
442,ANG MO KIO AVE 5  block  649,ANG MO KIO,3 ROOM,103.8438623,1.3777697,ANG MO KIO AVE 5
443,ANG MO KIO AVE 6  block  124,ANG MO KIO,3 ROOM,103.8447681,1.3708768,ANG MO KIO AVE 6
444,ANG MO KIO AVE 6  block  633,ANG MO KIO,3 ROOM,103.8423224,1.381223,ANG MO KIO AVE 6
445,ANG MO KIO AVE 6  block  634,ANG MO KIO,4 ROOM,103.8433188,1.3816568,ANG MO KIO AVE 6
446,ANG MO KIO AVE 6  block  635,ANG MO KIO,3 ROOM,103.842413,1.3807828,ANG MO KIO AVE 6
447,ANG MO KIO AVE 6  block  636,ANG MO KIO,4 ROOM,103.8433188,1.3812171,ANG MO KIO AVE 6
448,ANG MO KIO AVE 6  block  637,ANG MO KIO,3 ROOM,103.842413,1.3803431,ANG MO KIO AVE 6
449,ANG MO KIO AVE 6  block  638,ANG MO KIO,4 ROOM,103.8435905,1.3804827,ANG MO KIO AVE 6
450,ANG MO KIO AVE 6  block  639,ANG MO KIO,3 ROOM,103.8425036,1.3799029,ANG MO KIO AVE 6
451,ANG MO KIO AVE 6  block  640,ANG MO KIO,4 ROOM,103.8436811,1.3800424,ANG MO KIO AVE 6
452,ANG MO KIO AVE 6  block  646,ANG MO KIO,4 ROOM,103.8438623,1.3794551,ANG MO KIO AVE 6
453,ANG MO KIO AVE 6  block  700A,ANG MO KIO,4 ROOM,103.8461722,1.3699527,ANG MO KIO AVE 6
454,ANG MO KIO AVE 6  block  700B,ANG MO KIO,4 ROOM,103.8458551,1.3694784,ANG MO KIO AVE 6
455,ANG MO KIO AVE 6  block  700C,ANG MO KIO,5 ROOM,103.8464892,1.3696212,ANG MO KIO AVE 6
456,ANG MO KIO AVE 6  block  713,ANG MO KIO,3 ROOM,103.846517,1.371464,ANG MO KIO AVE 6
457,ANG MO KIO AVE 6  block  714,ANG MO KIO,5 ROOM,103.8454871,1.3711164,ANG MO KIO AVE 6
458,ANG MO KIO AVE 6  block  716,ANG MO KIO,5 ROOM,103.8458551,1.3714565,ANG MO KIO AVE 6
459,ANG MO KIO AVE 6  block  720,ANG MO KIO,3 ROOM,103.8469819,1.3718135,ANG MO KIO AVE 6
460,ANG MO KIO AVE 6  block  725,ANG MO KIO,5 ROOM,103.8469421,1.3727689,ANG MO KIO AVE 6
461,ANG MO KIO AVE 6  block  727,ANG MO KIO,3 ROOM,103.8461269,1.3726272,ANG MO KIO AVE 6
462,ANG MO KIO AVE 6  block  728,ANG MO KIO,3 ROOM,103.8456739,1.3727031,ANG MO KIO AVE 6
463,ANG MO KIO AVE 6  block  729,ANG MO KIO,5 ROOM,103.8459457,1.3738738,ANG MO KIO AVE 6
464,ANG MO KIO AVE 8  block  504,ANG MO KIO,3 ROOM,103.848935,1.3748087,ANG MO KIO AVE 8
465,ANG MO KIO AVE 8  block  505,ANG MO KIO,3 ROOM,103.8502032,1.3748745,ANG MO KIO AVE 8
466,ANG MO KIO AVE 8  block  506,ANG MO KIO,3 ROOM,103.8487538,1.3743701,ANG MO KIO AVE 8
