X1,address,town,flat_type,lon,lat,Street,SUBZONE_NO,SUBZONE_N,REGION_N,PLN_AREA_N,min_dist_clinic,min_dist_school,min_dist_hawker,min_dist_mrt,min_dist_spf,min_dist_preschool,min_dist_busStop
2891,GEYLANG EAST AVE 1  block  124,GEYLANG,3 ROOM,103.8868107,1.3184293,GEYLANG EAST AVE 1,4,ALJUNIED,CENTRAL REGION,GEYLANG,100.59172706165124,436.530150638868,246.45781785145238,528.3328367869047,606.2127640859741,105.81818789072558,40.256430090189106
2892,GEYLANG EAST AVE 1  block  125,GEYLANG,5 ROOM,103.8864491,1.3178464,GEYLANG EAST AVE 1,4,ALJUNIED,CENTRAL REGION,GEYLANG,155.29857923317263,393.39045572059234,316.24488084589296,467.3140223616535,676.4285191065005,153.97681476279817,105.65407998064398
2893,GEYLANG EAST AVE 1  block  126,GEYLANG,4 ROOM,103.8869245,1.3177979,GEYLANG EAST AVE 1,4,ALJUNIED,CENTRAL REGION,GEYLANG,170.0885572574651,446.41565333492474,315.35739789357586,516.1625212299123,673.894925848537,108.25354558321764,110.84376442024318
2894,GEYLANG EAST AVE 1  block  127,GEYLANG,4 ROOM,103.8877159,1.3180641,GEYLANG EAST AVE 1,4,ALJUNIED,CENTRAL REGION,GEYLANG,179.74950192028433,534.5380302293709,296.0845785032649,445.84175841970733,640.6045449699947,27.431982417717244,138.6683082376478
2895,GEYLANG EAST AVE 1  block  128,GEYLANG,5 ROOM,103.8877115,1.3185818,GEYLANG EAST AVE 1,4,ALJUNIED,CENTRAL REGION,GEYLANG,127.15435890846473,537.8605451894565,241.1480118859425,448.78741371582447,583.3641457581401,30.51162733864601,115.92936640764154
2896,GEYLANG EAST AVE 1  block  130,GEYLANG,EXECUTIVE,103.8878516,1.3169993,GEYLANG EAST AVE 1,4,ALJUNIED,CENTRAL REGION,GEYLANG,143.71308510417225,558.706511224886,413.9893186599773,449.02179342562295,692.6661298854818,145.2488324184725,234.93719819643562
2897,GEYLANG EAST AVE 1  block  131,GEYLANG,EXECUTIVE,103.8868349,1.3167757,GEYLANG EAST AVE 1,4,ALJUNIED,CENTRAL REGION,GEYLANG,86.3684546581023,454.1615345142208,428.70157422243045,486.4458716750898,740.5973477098617,198.0298233410549,138.67593580518485
2898,GEYLANG EAST AVE 1  block  132,GEYLANG,EXECUTIVE,103.8858583,1.3162784,GEYLANG EAST AVE 1,4,ALJUNIED,CENTRAL REGION,GEYLANG,131.33352602205116,374.38116643828664,500.1694859527849,374.1451854280286,779.2509227081782,266.49799264938207,56.68836551811183
2899,GEYLANG EAST AVE 1  block  133,GEYLANG,EXECUTIVE,103.8854927,1.3162818,GEYLANG EAST AVE 1,4,ALJUNIED,CENTRAL REGION,GEYLANG,171.30750878497335,339.15359432069545,511.83366371769347,333.465793891521,810.9185485895176,259.2900229739046,81.43506818987542
2900,GEYLANG EAST AVE 1  block  134,GEYLANG,4 ROOM,103.8859029,1.315949,GEYLANG EAST AVE 1,4,ALJUNIED,CENTRAL REGION,GEYLANG,123.30005462550551,397.45503929240186,534.264019163319,380.43178132038736,752.2833333971269,233.05505321517805,22.890249069946144
2901,GEYLANG EAST AVE 2  block  129,GEYLANG,4 ROOM,103.8881673,1.3168154,GEYLANG EAST AVE 2,4,ALJUNIED,CENTRAL REGION,GEYLANG,156.40594480592065,597.1073629426825,442.66870810061357,422.1131195030911,656.9111862075059,169.28677663006326,242.10607038583154
2902,GEYLANG EAST CTRL  block  120,GEYLANG,4 ROOM,103.884767,1.318187,GEYLANG EAST CTRL,4,ALJUNIED,CENTRAL REGION,GEYLANG,218.53092893570462,207.89568527570972,369.9786056724145,316.9877761879933,700.9241860356786,255.10518569716055,59.100589925319234
2903,GEYLANG EAST CTRL  block  122,GEYLANG,4 ROOM,103.8849943,1.317637,GEYLANG EAST CTRL,4,ALJUNIED,CENTRAL REGION,GEYLANG,220.06826554778283,233.48114404081753,402.05210278546105,308.03421207140644,745.6620006159479,315.9954667002842,117.58988557923361
2904,GEYLANG EAST CTRL  block  123,GEYLANG,5 ROOM,103.8854926,1.3181828,GEYLANG EAST CTRL,4,ALJUNIED,CENTRAL REGION,GEYLANG,156.96939110702084,288.3534018288253,321.2172064324469,384.78825127101663,669.139605246785,252.06110724189054,135.95721476807202
2905,GEYLANG SERAI  block  2,GEYLANG,2 ROOM,103.897547,1.3173789,GEYLANG SERAI,5,GEYLANG EAST,CENTRAL REGION,GEYLANG,0,856.4212863945722,104.21010470758172,537.6225388896985,759.6831914795096,186.85286419907618,57.59709710803807
2906,GEYLANG SERAI  block  2A,GEYLANG,4 ROOM,103.89762,1.3170559,GEYLANG SERAI,5,GEYLANG EAST,CENTRAL REGION,GEYLANG,26.65197408765038,824.4091800803942,76.39761490037824,552.8078273643447,777.0943622398696,207.3794641847594,91.27925429301872
2907,GEYLANG SERAI  block  2B,GEYLANG,4 ROOM,103.8976548,1.3173888,GEYLANG SERAI,5,GEYLANG EAST,CENTRAL REGION,GEYLANG,12.046937832745135,849.3831646724998,96.71485854906123,549.2610149543619,749.8193527129575,177.40011524997368,65.56971828398638
2908,GEYLANG SERAI  block  2C,GEYLANG,4 ROOM,103.898082,1.317465,GEYLANG SERAI,5,GEYLANG EAST,CENTRAL REGION,GEYLANG,60.29668835001233,825.8637142769353,83.00253128959865,551.9147411152534,708.6238945256706,140.39898423977536,59.984444671522844
2909,GEYLANG SERAI  block  2D,GEYLANG,4 ROOM,103.898527,1.317546,GEYLANG SERAI,5,GEYLANG EAST,CENTRAL REGION,GEYLANG,110.61859147737252,803.8683560463907,96.50407468877415,503.3717753592229,666.5977288818435,111.2767906923489,53.82399558955075
2910,GEYLANG SERAI  block  3A,GEYLANG,4 ROOM,103.8988746,1.31749,GEYLANG SERAI,5,GEYLANG EAST,CENTRAL REGION,GEYLANG,148.25889139608168,777.3391943934965,111.05918489512692,471.97831653701905,644.2905760216577,114.03698139042257,19.476306407584623
2911,GHIM MOH LINK  block  22,QUEENSTOWN,4 ROOM,103.7856302,1.3093463,GHIM MOH LINK,1,GHIM MOH,CENTRAL REGION,QUEENSTOWN,343.93332986525655,844.7058367783605,342.11476400407116,581.6797391340731,715.2326693964571,311.27622519647633,170.93402701914056
2912,GHIM MOH LINK  block  23,QUEENSTOWN,4 ROOM,103.786264,1.3088305,GHIM MOH LINK,1,GHIM MOH,CENTRAL REGION,QUEENSTOWN,314.42787768392753,801.660299067192,324.4303217564721,495.2075694742812,708.396162026677,242.42296853517928,187.24928200100047
2913,GHIM MOH LINK  block  26,QUEENSTOWN,3 ROOM,103.7857203,1.3083268,GHIM MOH LINK,1,GHIM MOH,CENTRAL REGION,QUEENSTOWN,396.5839620487331,734.8549968580767,406.4259532989376,538.168447078506,627.3218741388108,313.73254391949587,110.58383220434015
2914,GHIM MOH LINK  block  27,QUEENSTOWN,3 ROOM,103.7852002,1.3083426,GHIM MOH LINK,1,GHIM MOH,CENTRAL REGION,QUEENSTOWN,441.2906634807455,728.9169109866546,447.04169352288324,595.2279805737281,595.6731160648308,369.11582175984347,57.423469931794564
2915,GHIM MOH LINK  block  28,QUEENSTOWN,4 ROOM,103.7849285,1.3088929,GHIM MOH LINK,1,GHIM MOH,CENTRAL REGION,QUEENSTOWN,436.0280859206932,787.4924784022446,434.9128660980659,638.8611493645041,633.3724695184598,389.55238949999773,92.59221854330033
2916,GHIM MOH RD  block  1,QUEENSTOWN,3 ROOM,103.7868073,1.3129253,GHIM MOH RD,1,GHIM MOH,CENTRAL REGION,QUEENSTOWN,310.36314532843437,528.1953090866939,265.68823442956483,741.5385991991119,1125.6503262513459,169.06688286867256,135.05959740392333
2917,GHIM MOH RD  block  10,QUEENSTOWN,3 ROOM,103.789891,1.310459,GHIM MOH RD,1,GHIM MOH,CENTRAL REGION,QUEENSTOWN,0,955.7483435443258,194.09602465152796,353.7578465952487,1043.5011578815672,187.38908980213384,92.35669746441296
2918,GHIM MOH RD  block  11,QUEENSTOWN,3 ROOM,103.789976,1.310035,GHIM MOH RD,1,GHIM MOH,CENTRAL REGION,QUEENSTOWN,0,997.1705431564127,221.4213364466328,305.9433754393874,1014.9088360204508,199.2491103310067,86.39289422464103
2919,GHIM MOH RD  block  13,QUEENSTOWN,5 ROOM,103.7891615,1.3097655,GHIM MOH RD,1,GHIM MOH,CENTRAL REGION,QUEENSTOWN,95.4189313697419,964.6735625076208,171.03487093943818,307.0683042581665,1007.2485501682887,107.40767337779485,56.51183113350435
2920,GHIM MOH RD  block  14,QUEENSTOWN,5 ROOM,103.789252,1.3089601,GHIM MOH RD,1,GHIM MOH,CENTRAL REGION,QUEENSTOWN,143.59391423668905,948.5620051743805,252.21475745736635,225.97587750375618,959.4107153082899,94.80503140402406,48.05412506286698
2921,GHIM MOH RD  block  15,QUEENSTOWN,4 ROOM,103.7886408,1.3091282,GHIM MOH RD,1,GHIM MOH,CENTRAL REGION,QUEENSTOWN,169.54101579499354,929.333718571084,211.5450838155072,284.5138453838737,917.4380013714666,24.642275720676302,85.98124728367422
